sentence,is_generated
"Dotā darba ietvaros tiek apskatīts autora izstrādātais endoskopijas nosūtījuma modulis, kā arī tā pielietojums slimnīcu informācijas sistēmā „Ārsta Birojs”.",0
Šajā bakalaura darbā ir aprakstīta dažāda veida neironu tīklu un apmācības metožu pielietojums un to lietderība valūtas cenu prognozēšanai „forex” tirgos.,0
"Darbs mēģina analizēt mākslīga intelekta spējas valūtu tirgošanas sistēmā, kurā tieši nav atrastas simtprocentīgi darbojošās veiksmes formulas, tomēr eksistē likumsakarības.",0
Mākslīgais neironu tīkls vairākslāņu perceptrona veidā ir uzprogrammēts C++ valodā un analizēja Eiro/ASV dolāra valūtu pāri.,0
"Atslēgvārdi: neironu tīkli, forex, valūtas cenu prognozēšana",0
Bakalaura darba „ASP.NET UN C# TĪMEKĻA LIETOJUMU IZSTRĀDE” mērķis ir iepazīties ar ASP.,0
NET piedāvātajām iespējām.,0
ASP.,0
"NET ir populāra izstrādes vide, taču izstrādātāji saskaras ar grūtībām to izmantot.",0
ASP.,0
"NET iespēju iepazīšanai ir izvēlēta iespēju un funkciju daudzveidības studēšana dokumentācijā, grāmatās un forumos.",0
Vieglākai ASP.,0
NET iespēju izmantošanai izvēlēta lietojuma izstrāde ar nelielu skaitu ASP.,0
NET funkciju.,0
Darba rezultātā ir studētas ASP.,0
"NET iespējas un izmeklētas vairākas funkcijas, kuru izmantošanas pārbaudei izstrādāts ASP.NET un C# tīmekļa lietojums „Fotoalbums”.",0
"Darbs satur 77 lapaspuses, 14 attēlus, 36 tabulas un 2 pielikumus.",0
Ir izmantoti 13 informācijas avoti.,0
"Šajā darbā apskatīti un salīdzināti trīs dažādi serveru virtualizācijas risinājumi - Citrix XenServer, VMware vSphere un Proxmox VE.",0
"Ir uzsvērtas šo risinājumu galvenās funkcionālās atšķirības, izmaksas un vispārējā darbība, kā arī kontrolētā vidē veikti testi procesora, operatīvās atmiņas, datu glabātuves un tīkla veiktspējas salīdzināšanai.",0
"LUmod ir rīks, paredzēts Latvijas Universitātes procesu modelēšanai.",0
"Šī darba mērķis ir pārliecināties par to, ka rīks ir pietiekami funkcionāls, lai tā lietotājs spētu veikt visas nepieciešamās darbības.",0
"Mērķa sasniegšanai tika uzstādīti uzdevumi: apskatīties rīka iespējas, aprakstīt problēmas un piedāvāt to risinājumus.",0
"Rīka pirmā problēma ir tāda, ka tam trūkst sadarbības ar Excel tabulām.",0
"Ja modelis ir liels, tas vairs nav pārskatāms un darboties ar to ir grūti, bet ja varētu datus par diagrammām glābāt un mainīt arī Excel tabulā, tas ļoti atvieglotu šo procesu.",0
Šī darba rakstīšanas laikā tika izstrādāts šīs problēmas risinājums programmēšanas valodā VBA.,0
Otrā problēma saistīta ar daudzlietotāju režīma pieslēgumu rīkam.,0
Darbā ir salīdzināti divi pieslēguma varianti un piedāvāts labākais no tiem.,0
"Darbā tiek aprakstīta rēķinu apskatīšanas un apmaksāšanas, kā arī mājas lapas bankas autorizācijas papildinājums jau esošai Horizon WEB sistēmai.",0
"Programmatūra tiek realizēta kā vairāku lapu papildinājums, kas ļauj ērti un viegli apskatīt rēķinus, apmaksāt tos un droši autorizēties sistēmas izmantošanai.",0
Sistēma izmanto DevExpress v10.2 kā palīg rīku tabulu veidošanā.,0
"Atslēgas vārdi: bankas autorizācija, bankas maksājumu veikšana, mājas lapa, rēķini.",0
Autores kvalifikācijas darbs ir daļa no apmaksu piesaistes sistēmas jeb „APS”.,0
"Mērķis ir izveidot sistēmu, kur lietotājs varētu ērti darboties ar klientu veiktajiem norēķiniem.",0
"Autore izstrādāja moduli: „Šabloni un klientu piesaistīšanas algoritms”, kurš ir paredzēts kā grāmatvedības palīgs uzņēmumiem.",0
"Šis modulis palīdzēs lietotājam darbā ar klientu veiktajiem maksājumiem, nodrošinot šablonu izveidošanu katram klientam un interneta pakalpojumu sniedzējam.",0
"Ar tā palīdzību varēs veikt automatizētu klientu piesaisti importētajām bankas transakcijām, kas ievērojami atvieglos darbu lietotājam un tādā veidā palielinātos darba efektivitāte.",0
"Atslēgas vārdi: Apmaksu piesaistes sistēma, šablons, lietotājs, transakcija, interneta pakalpojuma sniedzējs.",0
"Mūsdienās, strauji attīstoties datoru tīklu izmēriem, rodas nepieciešamība pēc sistēmām, kuras ļautu administratoriem ērti pārraudzīt un pārvaldīt lielu skaitu klientu datoru.",0
"Šajā darbā autors ir apskatījis esošos risinājumus, izpētījis to trūkumus un realizējis savdabīgu sistēmu, kuras darbības principi līdzinās tik ļoti pazīstamajiem botu tīkliem.",0
"Radītais produkts atbilst autora uzstādītajam mērķim - izstrādāt viegli uzstādāmu atvērtā koda pārraudzības un pārvaldības sistēmu lielam klientu skaitam, ar iespēju dinamiski mainīt pārraudzības metrikas.",0
"Šī mērķa izpildīšana ļāvusi novērst esošo risinājumu trūkumus, kuri vispārīgi apskatīti darba ievadā.",0
"Darbs sastāv no ievada, esošo risinājumu apskatīšanas, sistēmas plānošanas, izvēlēto tehnoloģiju apraksta, iespējamajiem riskiem, sistēmas potenciālajiem uzlabojumiem un secinājumiem.",0
"Bakalaura darbā autors apraksta personalizācijas risinājumu ieviešanas nepieciešamību informācijas sistēmās un apskata dažādas iespējas, kā programmatūrā izstrādāt šādu risinājumu.",0
"Darba teorētiskajā daļā ir aprakstīti personalizācijas veidi, personalizācijas ieguvumi un trūkumi, kā arī ir apskatīti dažādi piegājieni, kā informācijas sistēmās ir izstrādāti personalizācijas risinājumi.",0
Darba praktiskajā daļā ir aprakstīts autora realizēts personalizācijas risinājums dokumentu vadības sistēmā FIBU.,0
"Darba mērķis ir izpētīt iemeslus personalizācijas risinājuma izveidei, atrast personalizācijas kritērijus, kā arī izpētīt piemērotāko personalizācijas risinājuma izveides veidu, ko implementēt FIBU programmatūrā.",0
"Antrum.lv spēļu projekts ir viens no spēļu serveriem, kur lietotāji var izvelēties savu spēles varoni, apmācīt kaut kādam iespējam  un apģērbt to.",0
"Daži cilvēki, kuri nekavējoties grib visas labākas spēļu mantas, var nopirkt tos web-veikalā ar, piem., SMS palīdzību.",0
"Antrum.lv mājas lapu var lietot brīvi jebkurš tīmekļa lietotājs, bet pieslēgties pie Antrum.lv spēļu servera var tikai reģistrēts lietotājs.",0
"Informācijas ievākšana par LEGO NXT robota komplektu un programmas realizācija, ar kuras palīdzību robots izpēta telpas ģeometriju.",0
"Telpas ģeometrijas izpētei realizēts informācijas nodošanas protokols, ar kura palīdzību notiek informācijas apmaiņa starp datoru un LEGO NXT izveidoto robotu.",0
Saņemtā informācija no robota tiek attēlota grafiski uz datora ekrāna.,0
Darba autors: Jānis Vītols.,0
Zinātniskais vadītājs: profesors Dr. dat. Guntis Bārzdiņš.,0
"Darba apjoms: 44 lappuses, 1 tabula, 45 attēli, 26 avoti un 4 pielikumi.",0
"Atslēgas vārdi: lego, nxt, lejos, nxj, robots, telpas, ģeometrijas, izpēte.",0
"„Rīks izvēlētu atslēgas vārdu meklēšanai interneta vietnēs” ir veidota kā mājas lapa, kurā lietotājs var piereģistrēties un pēc tam uzstādīt savus meklēšanas kritērijus.",0
"Sistēma glabā informāciju par lietotājiem, viņu uzstādītajiem meklēšanas kritērijiem un meklēšanas kritērijiem atrastus atbilstošus datus konkrētā laikā.",0
"Darba sākumā sniegts ieskats algoritmu teorijas pamatos – apskatītas lēmumu problēmas, Tjūringa mašīnas, rekursīvas un rekursīvi sanumurējamas kopas, dažādi reducējamības veidi.",0
"Tālāk aplūkoti varbūtiski algoritmi, apskatīti piemēri problēmām, kuras varbūtiskas mašīnas risina labāk nekā determinētas, ieviests varbūtiskas reducējamības jēdziens.",0
Darba galveno daļu sastāda autora iegūtie rezultāti par varbūtisku reducējamību.,0
"Tiek parādīts, ka eksistē bezgalīga hierarhija ar varbūtiskām m-reducējamībām.",0
"Pierādīts, ka varbūtiska  tabulārā reducējamība ir ekvivalenta determinētai tad un tikai tad, ja pareizās atbildes varbūtība ir lielāka par 2/3.",0
Pierādīta varbūtiskas un determinētas Tjūringa reducējamības ekvivalence.,0
Parādītas vēl dažas citas varbūtiskās reducējamības īpašības.,0
Maģistra darbs ir sadalīts divās nodaļās.,0
Maģistra darba pirmajā nodaļā ir izpētīta literatūra par labas pasaules prakses standartiem attiecībā testēšanas pieeju un procesu.,0
"Otrajā nodaļā ir aprakstīts testēšanas process uzņēmumā, kurā autore strādā, kā arī ir detalizēti aprakstīti testēšanas posmi un testēšanas veidi uzņēmumā, ka arī testēšanas rīki, kuri tiek izmantoti šajā procesā.",0
"Maģistra darba otrajā nodaļā tiek izpētīta defektu reģistrēšana un apstrāde uzņēmumā: tika sagrupēti vissvarīgākie defekti pēc to rašanās cēloņiem, un izanalizēti visbiežāk sastopami defektu cēloņi; tika piedāvāts risinājums, kā uzlabot defektu reģistru; tika piedāvātas defekta reģistrēšanas procesa uzlabošanas iespējas, kā arī paša testēšanas procesa uzlabošanas iespējas.",0
Šajā dokumentā ir aprakstīta koda ģenerēšanas programma datu struktūru serializācijai dažādos formātos.,0
"Šī programma ir domāta nevis parastam lietotājam, bet kā palīgriks izstradātajam.",0
"Programma ģenerē kodu pamatojoties uz struktūru aprakstu, kas tika izveidots attiecīgajā datnē.",0
"Datu plūsmu diagrammu veidošanas rīks ir programma, ar kuras palīdzību var veidot datu plūsmu diagrammas.",0
"Rīks ir domāts diagrammu veidošanai nevis, lai pārbaudītu, vai tās ir korekti uzzīmētas, tomēr rīkā ir iekļautas primitīvas pārbaudes, kas balstās uz vispār pieņemtiem principiem diagrammu zīmēšanā, lai atvieglotu rīka lietošanu.",0
"Mini-grāmatvedības sistēma ir paredzēta grāmatvedim, kurš nodarbojas ar mikrouzņēmumiem Latvijā.",0
"Mikrouzņēmumiem ir jāmaksā trīs veidu nodokļi un nav jāizsniedz lieli grāmatvedības dokumenti, bet Latvijas valstij ir tiesības pārbaudīt vai nodokļi ir pareizi samaksāti caur uzņēmuma grāmatvedību.",0
Tieši tādos gadījumos palīdzēs Mini-grāmatvedības sistēma.,0
Tā saglabās visus informāciju par uzņēmuma naudas apgrozījumiem elektroniskā veidā un izrēķinās nodokļus.,0
"Atslēgas vārdi: grāmatvedības sistēma, mikrouzņēmums, spējā programmatūras izstrāde",0
"Darbā apskatīta pokera spēles teorijas un matemātikas pamati, paskaidrota toizmantošanas jēga un pielietojums, kā arī apskatītas šo teoriju pielietošanas un apgūšanaslietotnes.",0
"Darba rezultātā iegūts pokera prasmju un teoriju pārskats ar paskaidrojumiem unpiemēriem, kā arī prasmju attīstīšanas lietotņu salīdzinājums pa kategorijām.",0
"Darbā tiek aprakstīta zinātnisko publikāciju uzskaites sistēma, kas ļauj apskatīt un pārvaldīt publicētus akadēmiskos rakstus.",0
"Sistēma tiek izstrādāta kā tīmekļa vietne, kas ir brīvi pieejama jebkuram interneta lietotājam.",0
"Programmatūra tiek realizēta, izmantojot HTML, PHP, JavaScript, MySQL u.c. tīmekļa izstrādes tehnoloģijas.",0
Sistēma galvenokārt ir paredzēta Latvijas Universitātes Datorikas fakultātes darbinieku zinātnisko publikāciju uzskaitei un pašlaik tiek ieviesta lietošanā.,0
"Robotu izstrāde ir netriviāls process, jo prasa inženiertehnisko ekspertīzi dažādās jomās, kā arī laika ieguldījumu.",0
"Darba mērķis ir uzbūvēt modulāru sistēmu, kas atvieglotu robotu būvi cilvēkiem, kam nav tik spēcīgas zināšanas elektronikā.",0
"Darbā tiek analizētie esošie modulārie risinājumi, kas pieejami tirgū, un aprakstītas to īpašības un trūkumi, kā arī veikts salīdzinājums noteikta robota būvei no tiem, kā arī apskatītas dažādas datu savienojuma kopnes un datu protokoli.",0
"Darbā tiek aprakstīta nepieciešamo moduļu uzbūve un izstrādātas gan to elektriskās shēmas un iespiedplašu izklājumi, gan nepieciešamā programmatūra, kā arī izveidoti vadības un kopnes savienošanai ar datoru nepieciešamie moduļi un programmatūras bibliotēkas darbam ar tiem.",0
"Šajā darbā tiek apskatīts, kā semantiskā tīmekļa tehnoloģijas, tādas kā RDF kodēšana, OWL ontoloģijas, SPARQL-DL pieprasījumi var paplašināt programmatūras dokumentācijas un pirmkoda apstrādes iespējas, kā arī palīdzēt saistīt tos.",0
"Pētījuma gaitā ir apskatītas aktuālas semantiskā tīmekļa tehnoloģijas, izveidotas un kodētas programmatūras pirmkoda un programmatūras dokumentācijas ontoloģijas, apskatīts to veidošanas process un integrācija, kā arī apskatīti pielietojuma varianti.",0
"Tas parāda, kādas priekšrocības dod pētāmās tehnoloģijas un kā tie var būt izmantoti programmatūras izstrādāšanas un atbalstīšanas procesā.",0
Bakalaura darbs ir izstrādāts latviešu valodā.,0
"Darbs ietver 23 attēlus, 3 tabulas un 2 pielikumus.",0
Bakalaura darba apjoms ir 46 lappuses.,0
Bakalaura darba mērķis ir analizēt pārlūkbāzētu datorspēļu izstrādi un novērtēt to izplatīšanas iespējas.,0
"Darba laikā ir izveidota programmprodukta kvalitātes novērtēšanas metode, kas balstās uz ISO standartiem, novērtētas un salīdzinātas Flash un Silverlight vides, analizēts pārlūkbāzētu datorspēļu tirgus, lai noskaidrotu spēļu izplatīšanas iespējas, veikta esošo izstrādātāju aptauja, analizētas svarīgākās lietas, kas jāņem vērā uzsākot izstrādi, veikts praktisks darbs pie pārlūkbāzētas datorspēles koncepcijas izveides.",0
"Balstoties uz salīdzināšanas rezultātiem, doti ieteikumi izstrādātājiem.",0
Šajā kvalifikācijas darbā aprakstīta programmatūra “Bamboo lietotne uz iOS platformas”.,0
Programmatūra nodrošina lietotājam iespēju pieslēgties Atlassian Bamboo pastāvīgo integrāciju serverim.,0
"Lietotājs var aplūkot plašu informāciju par serverim piesaistītajiem projektiem, to būvējumu rezultātiem, konfigurāciju izmaiņām un testu rezultātiem, kā arī, manuāli palaist uz servera uzstādītos plānus.",0
Sistēma realizēta Objective-C valodā uz iOS platformas.,0
Lietotnes mērķis ir ļaut lietot Bamboo serveri no mobilās ierīces iPhone.,0
"Tīmekļa lappuses “spoki.lv” testēšanas sistēma ir paredzēta, lai autonomi varētu testēt“spoki.lv” lietotājiem pieejamās funkcijas.",0
Sistēmu ir ērti lietot un tā sniedz plašu informācijupar testa gaitu tajā skaitā testa gaitas video.,0
Šā dokumenta mērķis bija izpētīt jaunu tīmekļa serveru tehnoloģiju - node.js.,0
Node.js 2009 gadā izveidoja Raijans Dāls  (Ryan Dahl).,0
"Tā ir ieguvusi milzīgu popularitāti dēļ atšķirīgās - asinhronās pieejas tīmekļa serveru izstrādē, ātruma un JavaScript izmantošanu servera pusē.",0
"Salīdzinot to ar Apache tīmekļa serveri tika noskaidrots, ka node.js ir daudz priekšrocību, tādu kā ātra, nebloķējoša koda izpilde, asinhrona pieprasījumu apstrāde un spēja apstrādāt lielu skaitu vienlaicīgu pieprasījumu.",0
"E-pasta servera datu analizators paredzēts kā tīmekļa vietne, kurā iespējams apskatīt statistiku parpiesaistītā e-pasta servera darbību, e-pastu kontiem un e-pastu plūsmu tīklā.",0
Sistēma regulāri atjaunodatus un uztur tikai aktuālu informāciju.,0
"Sistēma nerada papildus slogu e-pasta serverim, jo darbojasneatkarīgi no tā.",0
"Sistēma var strādāt ar jebkādām žurnāla datnēm, taču ir īpaši pielāgota darbam ar VSIA “Bērnuklīniskā universitātes slimnīca” izmantoto Postfix e-pasta serveri un tā uzstādījumiem unpapildprogrammām.",0
"Sistēma atvieglo darbu IT darbiniekiem e-pastu sistēmas administrēšanā, kā arī palīdz uzskatāmākredzēt informāciju par paša servera darbību un aktivitāti.",0
"Kvalifikācijas darbā ir aprakstīta programmas pakete, kura ir domāta stratēģiskās domāšanas attīstīšanai 6.-8. klašu skolēniem.",0
Tā ir balstīta uz labi zināmām spēlēm un metodēm.,0
"Kvalifikācijas darbā ir aprakstīts portāla 1188.lv satura modulis, kas ir tīmekļa vietne, kura ir izdalīts lietojums lieliem 1188.lv privātpersonu kataloga lietotājiem.",0
